,name,Action,Adventure,Casual,Horror,Multiplayer,Racing,RPG,Simulation,Sport,Strategy,firstReleaseDate,earlyAccess,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamUrl
12463,Shui's Odyssey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-02,False,481,4.99,2036.0,1.4677078397132468,94,Indie,2P Games,Intentional Studio,https://store.steampowered.com/app/2808960
12464,Shumo: Prologue,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-07-17,False,421,0.0,0.0,2.909159324110932,100,Indie,Kygua Tech,Kygua Tech,https://store.steampowered.com/app/3023440
12465,Shuriken Trigger,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-18,False,15,2.99,40.0,1.047894077668147,100,Hobbyist,Jared Skinner,Jared Skinner,https://store.steampowered.com/app/2005760
12466,Shush,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-31,True,602,0.0,0.0,1.5971927572900186,69,Hobbyist,Elijah Anadon,Bright Developers,https://store.steampowered.com/app/2901340
12467,Shut Up and Dance: Special Edition,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-30,True,23851,17.99,366944.0,4.962870982720554,87,Indie,Boring Games,Boring Games,https://store.steampowered.com/app/2218930
12468,Shut the Box,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-11-09,False,1,3.99,3.0,1.5705494642521252,50,Hobbyist,Mountain Cats,Mountain Cats,https://store.steampowered.com/app/3273730
12469,Shutter Stroll,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-09-06,False,175,5.99,859.0,1.076186772889096,100,Hobbyist,Jannik Boysen,Jannik Boysen,https://store.steampowered.com/app/1513480
12470,Shy Cats Hidden Tracks - Paris,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-07,False,8265,0.0,0.0,0.8448089908415675,90,Indie,Enchant Games,Enchant Games,https://store.steampowered.com/app/2834400
12471,Shy Girl's Makeover,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-02,False,1013,11.99,8833.0,3.388683753962645,72,Indie,Saikey Studios,Seiheiki Times,https://store.steampowered.com/app/2892500
12472,Shyondemic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-11-11,False,19,2.99,59.0,24.1647756022392,100,Hobbyist,YogaindoCR,YogaindoCR,https://store.steampowered.com/app/3303740
12473,Sicaria,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-12,False,6912,0.0,0.0,0.7023171484477878,82,Hobbyist,Breda University of Applied Sciences,Team Stelth,https://store.steampowered.com/app/2707390
12474,Sid Meier's Alpha Centauri™ Planetary Pack,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-03-07,False,22470,4.99,45667.0,26.03880119710056,96,AAA,Electronic Arts,DemonLabs Interactive,https://store.steampowered.com/app/2204130
12475,Sidecar Evolution 2024,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2024-08-12,True,4043,0.0,0.0,1.5031769285711798,83,Hobbyist,Petr Šimůnek,Petr Šimůnek,https://store.steampowered.com/app/2456090
12476,Sidereal,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-07,False,372,0.0,0.0,1.9672734325961752,87,Hobbyist,Ryan Wheeler,Ryan Wheeler,https://store.steampowered.com/app/2702590
12477,Sidereal Dominion: Avalon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-22,True,1,9.99,8.0,0.0,0,Hobbyist,Spatha Games,Spatha Games,https://store.steampowered.com/app/3050760
12478,Sidereal Wanderer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-04-22,False,188,5.99,769.0,3.3651405874499587,92,Indie,Waku Waku Games,SPICE PRESS,https://store.steampowered.com/app/2842790
12479,Sidewalk Simulator,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-12-12,True,141,3.99,506.0,1.9556429811574512,94,Hobbyist,XCCWARE LLC,XCCWARE LLC,https://store.steampowered.com/app/3324100
12480,Sift Heads - Cartels 4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,False,984,14.99,11622.0,4.403920567995405,93,Indie,Pyrozen,Pyrozen,https://store.steampowered.com/app/1931380
12481,Sift Heads Cartels,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02,False,561,5.99,2578.0,3.3675336527812147,96,Indie,Pyrozen,Pyrozen,https://store.steampowered.com/app/2910320
12482,Sift Heads Legendary Pack,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-30,False,663,5.99,3184.0,1.6365349445515351,79,Indie,Pyrozen,Pyrozen,https://store.steampowered.com/app/2962620
12483,Sifting Thyme - an otome game inspired by culinary shows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-15,False,191,9.99,1623.0,12.109473882448452,100,Hobbyist,Nochi Studios,Nochi Studios,https://store.steampowered.com/app/2667270
12484,Sifu's Quest,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-07-23,False,277,8.99,1610.0,3.0450665851818863,95,Hobbyist,左安门少侠,左安门少侠,https://store.steampowered.com/app/3082620
12485,Sigh of the Abyss,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-10-11,False,1842,17.99,27426.0,10.067516344501463,99,Indie,"Rascal Devworks,Wings",Rascal Devworks,https://store.steampowered.com/app/2025310
12486,Sightless Mind,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-26,False,1,2.99,2.0,0.0,0,Hobbyist,ScarabDev,ScarabDev,https://store.steampowered.com/app/3134480
12487,Sigils,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-03-14,True,1,9.99,8.0,0.0,0,Hobbyist,Sigils studio,Sigils studio,https://store.steampowered.com/app/2411470
12488,Signal Control Simulator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-05-03,False,734,17.99,7877.0,17.292260976429716,88,Hobbyist,SMOC Projects,SMOC Projects,https://store.steampowered.com/app/2794180
12489,Signals To EV,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-09-17,False,15,2.99,40.0,0.0,100,Hobbyist,Three Brothers Studios,Three Brothers Studios,https://store.steampowered.com/app/3177690
12490,Signed Mary,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-30,False,112,2.99,289.0,1.647743806471477,86,Hobbyist,Moț Andrei laurențiu,Moț Andrei Laurențiu,https://store.steampowered.com/app/3218860
12491,Silence of the Siren,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-09-30,True,6504,29.99,153482.0,9.191369532457005,95,Indie,Oxymoron Games,Oxymoron Games,https://store.steampowered.com/app/2147380
12492,Silent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,False,364,2.99,930.0,0.687610594502003,48,Hobbyist,GenemesicX,Cyparade,https://store.steampowered.com/app/2832560
12493,Silent Breach,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-01,False,85,4.99,312.0,1.1137089240895577,75,Hobbyist,Shiver Eye Development,Shiver Eye Development,https://store.steampowered.com/app/3019610
12494,Silent Depth 2: Pacific,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-07-16,True,4537,12.99,49699.0,5.853830004249732,59,Indie,MicroProse Software,MicroProse Software,https://store.steampowered.com/app/2591010
12495,Silent Frontiers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-05,False,1,1.99,1.0,0.0,0,Hobbyist,RainySparkStudio,RainySparkStudio,https://store.steampowered.com/app/2953930
12496,Silent Mourning,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-12,False,37,14.99,458.0,1.3836977251404432,83,Hobbyist,Raven Clancey,Raven Clancey,https://store.steampowered.com/app/2957330
12497,Silent Shores,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-19,False,1,6.99,6.0,0.0,0,Hobbyist,Sky High Games,Sky High Games,https://store.steampowered.com/app/2443050
12498,Silent Slayer: Vault of the Vampire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-10,False,591,19.99,9171.0,1.729408136832704,82,Indie,Schell Games,Schell Games,https://store.steampowered.com/app/2923260
12499,Silent Sonata,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-07-22,False,84,5.99,579.0,2.0435293576394344,88,Hobbyist,Soundbyte Interactive,Soundbyte Interactive,https://store.steampowered.com/app/2803860
12500,Silent Still,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-09-19,False,3521,3.99,8898.0,1.2647543359957687,65,Indie,SolitaryStudios,Mario Murkl,https://store.steampowered.com/app/3207400
12501,Silent Surveillance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-10-11,False,32,2.99,77.0,4.894395385522964,100,Hobbyist,8x5y1a,8x5y1a,https://store.steampowered.com/app/3249120
12502,Silent Threat,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-07-30,False,170,5.99,752.0,0.7790225046440243,76,Hobbyist,TopRuz,TopRuz,https://store.steampowered.com/app/3058310
12503,Silent:Abandoned,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-02,False,183,4.99,744.0,1.5277326247567562,73,Hobbyist,Winterbloom Arts,Star River,https://store.steampowered.com/app/3108720
12504,Silhouettes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-22,False,66,0.99,58.0,0.3135947008101893,100,Hobbyist,Lady luck,Lady luck,https://store.steampowered.com/app/2811110
12505,Silicon War:Blitz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-15,False,65,4.99,264.0,1.711666164527948,91,Hobbyist,Initial F Studio,Initial F Studio,https://store.steampowered.com/app/2780310
12506,Silk Suki - Chat Messaging Game,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-13,False,1,4.99,4.0,0.0,0,Hobbyist,AsianGFModels.com,AsianGFModels.com,https://store.steampowered.com/app/2879590
12507,Silly Billy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-24,True,15,4.99,62.0,0.8167828774862714,100,Hobbyist,Afternoon Games,Afternoon Games,https://store.steampowered.com/app/2794910
12508,Silverwood Bay: An Eleanor Grey Mystery,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-06,False,60,11.99,589.0,3.180507424860379,83,Indie,Boomzap Inc,Boomzap Inc,https://store.steampowered.com/app/2710080
12509,Sim Solver,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-30,False,96,0.0,0.0,1.8940328022889608,83,Hobbyist,Jonathan Haile,Jonathan Haile,https://store.steampowered.com/app/3103230
12510,SimCity™ 3000 Unlimited,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-03-07,False,69601,4.99,174662.0,0.0,85,AAA,Electronic Arts,Maxis,https://store.steampowered.com/app/2741560
12511,Sime Is Back,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30,False,157,0.0,0.0,1.5536989604534408,100,Hobbyist,Grande Spallone Games,Grande Spallone Games,https://store.steampowered.com/app/2923110
12512,Sime Is Back 3D Old School,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-10-01,False,96,0.0,0.0,1.8541211025582107,100,Hobbyist,Grande Spallone Games,Grande Spallone Games,https://store.steampowered.com/app/3165120
12513,Simple CEO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-05,False,181,3.99,534.0,4.794285043698285,70,Hobbyist,Madowl Games,Madowl Games,https://store.steampowered.com/app/2704510
12514,Simple Mosaics - Nonogram Puzzles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-31,False,15,6.99,94.0,18.54443745920079,100,Hobbyist,Lazy Turtle Games,Lazy Turtle Games,https://store.steampowered.com/app/2785030
12515,Simple Sanguo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-04-25,False,213,12.99,1896.0,11.138397073437496,89,Hobbyist,clip_on,clip_on,https://store.steampowered.com/app/2892510
12516,Simple Stock Trading Simulator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-03,False,15,3.99,28.0,0.0,100,Hobbyist,AnitaLee Game Studio,AnitaLee Game Studio,https://store.steampowered.com/app/2612800
12517,Simple Trains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-06-26,True,76,8.99,493.0,20.60398379423213,83,Hobbyist,ElectronDust,"ElectronDust,Simurai",https://store.steampowered.com/app/2095480
12518,Simpler Times,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-07,False,1996,9.99,15962.0,1.647432113668652,97,Indie,iam8bit Presents,stoneskip.,https://store.steampowered.com/app/1812210
12519,Simploe Tasks,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,False,1,0.99,0.0,0.0,0,Hobbyist,LN,LN,https://store.steampowered.com/app/2831610
12520,Simply Rotate,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-15,False,108,0.0,0.0,0.2751666666666666,100,Indie,USC Games,"David Xu,Letitia Napitupulu,Andre Lebecki,Kelly Chan",https://store.steampowered.com/app/2671720
12521,Simply Snake,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-09-09,False,1,1.99,1.0,0.0,0,Hobbyist,Firesnake,Firesnake,https://store.steampowered.com/app/2834820
12522,SimuLOVE! Vol. 1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-23,False,76,16.99,660.0,2.144676131986656,57,Hobbyist,LOVETech,LOVETech,https://store.steampowered.com/app/3087490
12523,Simuaction -シミュアクション-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-04-29,False,15,4.99,26.0,6.636255524436703,100,Hobbyist,Menbou Games,Menbou Games,https://store.steampowered.com/app/2864050
12524,Simulakros,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-10,False,425,14.99,4983.0,4.380051915161739,76,Indie,Dear Villagers,Sirio Games,https://store.steampowered.com/app/2067160
12525,Simulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-10,False,46,3.99,165.0,4.565106085977583,75,Hobbyist,eCho Software,eCho Software,https://store.steampowered.com/app/780130
12526,Simulation Training Room: Massacre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-14,False,254,0.0,0.0,2.2521204642420893,67,Hobbyist,梦影幻忆,梦影幻忆,https://store.steampowered.com/app/2873170
12527,Simulation: Catalyst,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-20,False,60,0.0,0.0,1.984306097131105,75,Hobbyist,Rredbird Studios,Rredbird Studios,https://store.steampowered.com/app/2769670
12528,Simulator Of A Person Who Is Taking Online Course To Study How To Lose Weight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-26,False,54,1.99,68.0,1.0438425398297833,80,Hobbyist,HaoHao Games,HaoHao Games,https://store.steampowered.com/app/2712880
12529,Simulator of Countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-08-30,True,191,3.99,642.0,1.957136686723269,75,Hobbyist,Almost Games,Almost Games,https://store.steampowered.com/app/3153890
12530,Simulator: Parking Lot,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-12-18,True,125,11.99,1164.0,2.849157397224771,100,Hobbyist,Pixel Weasel Studio,Pixel Weasel Studio,https://store.steampowered.com/app/3122490
12531,Sin Slayers: Reign of The 8th,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-11-25,False,1127,19.99,13090.0,5.19858522712231,80,Indie,goonswarm,goonswarm,https://store.steampowered.com/app/2790000
12532,Sinderfury,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-03-03,False,277,9.99,2031.0,7.637210184760007,57,Hobbyist,Lake City Gaming,"Lake City Gaming,Citizentree Sdn. Bhd.",https://store.steampowered.com/app/1925740
12533,Singalongsong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-09,False,834,0.0,0.0,1.632294687968908,83,Hobbyist,三声三许制作组,三声三许制作组,https://store.steampowered.com/app/2949480
12534,Single By Choice,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-23,False,9757,7.99,63955.0,2.3947003997902803,92,Indie,"LewdLoco,AIROTS","AIROTS,非魚創意",https://store.steampowered.com/app/2812180
12535,Single Espresso,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-10,False,184,6.99,1397.0,3.386240205843315,100,Hobbyist,Bluebuck,Bluebuck,https://store.steampowered.com/app/2675690
12536,Single-handedly Challenge Ultimate World,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-07-02,False,984,0.0,0.0,14.585436750219197,42,Hobbyist,ienlaw,ienlaw,https://store.steampowered.com/app/2006160
12537,Singularity Survivors,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-07-21,True,427,15.99,4245.0,1.190761516643499,73,Hobbyist,71 Studios,71 Studios,https://store.steampowered.com/app/2826570
12538,Sinister Hospital,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-04-20,False,89,7.99,613.0,1.5075672951646963,55,Hobbyist,OxygenStudio,OxygenStudio,https://store.steampowered.com/app/2916310
12539,Sinister Night 2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2024-04-03,True,50806,9.99,442003.0,63.095277979461706,83,Indie,Bug Inventors,Bug Inventors,https://store.steampowered.com/app/2761670
12540,Sinners Landing,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-03-21,True,7387,14.99,88817.0,9.157034254673722,90,Indie,Flexible Media,Flexible Media,https://store.steampowered.com/app/1816140
12541,Sins OV Cigar,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-16,False,1007,0.0,0.0,1.0819671240940731,79,Hobbyist,Chowderhound,Chowderhound,https://store.steampowered.com/app/2626410
12542,Sins of a Solar Empire II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2024-08-15,False,191439,49.99,7306154.0,0.0,0,Indie,Stardock Entertainment,Little Bittle,https://store.steampowered.com/app/1575940
12543,Sinvers on Wheels,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-11-25,False,1,4.99,4.0,1.237036663703317,100,Hobbyist,4WayStudio,4WayStudio,https://store.steampowered.com/app/3245220
12544,Sippy Disco: Light Up the Dance Floor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,False,1,3.99,3.0,0.9909329832652586,100,Hobbyist,Turn Da Page,Turn Da Page,https://store.steampowered.com/app/2766470
12545,Sir Bucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-26,False,29,1.99,182.0,0.6064876600727596,100,Hobbyist,FatLadGames,Christian Kiel,https://store.steampowered.com/app/2856430
12546,Sir Fallen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,False,1002,0.0,0.0,20.274958229149952,90,Hobbyist,Neverknow247,Neverknow247,https://store.steampowered.com/app/2880990
12547,Sir Quest and the Temple of Apollo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-03,False,15,4.99,57.0,1.9295395419675905,0,Indie,Erbe Software,Matnogames,https://store.steampowered.com/app/3007880
12548,SirKwitz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-23,False,782,0.0,0.0,5.496144595662366,93,Hobbyist,Predict Edumedia,Predict Edumedia,https://store.steampowered.com/app/2776550
12549,Siren's Call: Escape Velocity,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-21,True,361,10.0,2352.0,4.465840143730445,100,Hobbyist,ThePenSword,ThePenSword,https://store.steampowered.com/app/2469950
12550,Siren's Call: Escape Velocity - Prologue,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-22,False,873,0.0,0.0,0.5822588186413371,93,Hobbyist,ThePenSword,ThePenSword,https://store.steampowered.com/app/2952590
12551,Sister Lumina and the Hypnosis Cult,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-10-04,False,4464,9.99,32307.0,2.689064813939533,76,Indie,Kagura Games,StudioNAZE,https://store.steampowered.com/app/3147220
12552,Sister's Curriculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-04-18,False,2084,16.99,29493.0,9.140522316649053,97,Indie,WAZAZAK,WAZAZAK,https://store.steampowered.com/app/2865590
12553,Sisters Z Hypnosis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-28,False,451,34.99,13140.0,0.6082906951982261,67,Indie,PRODUCTION PENCIL,POISON,https://store.steampowered.com/app/3078910
12554,Sisters: Last Day of Summer,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-03,False,11378,24.99,236217.0,3.148170664564032,84,Indie,JAST,Jellyfish,https://store.steampowered.com/app/2781750
12555,Sisyphos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-13,True,15,2.99,40.0,1.5655544206943512,100,Hobbyist,Carlos Villarino,NiñxsGrandes,https://store.steampowered.com/app/3074190
12556,Sisyphus Paradox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-14,True,111,8.99,796.0,7.004381741086653,100,Hobbyist,Unruly Mob,Unruly Mob,https://store.steampowered.com/app/2673010
12557,Sivi's Factory,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-27,False,8354,0.0,0.0,1.0093557679030205,65,Indie,Quad Labs,Quad Labs,https://store.steampowered.com/app/3133610
12558,Six Cabins in Serpent Ridge National Forest,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-01-24,False,36,0.99,67.0,0.0,50,Hobbyist,Grow Op Productions,Grow Op Productions,https://store.steampowered.com/app/2767180
12559,Six Sides of Obscurity,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-02-11,False,32,5.99,222.0,5.853248090576443,100,Hobbyist,Kosippy,Kosippy,https://store.steampowered.com/app/2631220
12560,Six nights to die,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,False,259,5.99,1354.0,1.2598747110999933,86,Hobbyist,Vania Studios,Vania Studios,https://store.steampowered.com/app/2483380
12561,Sixty Four,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-03-04,False,66387,5.99,340809.0,14.611326794621665,75,Indie,Playsaurus,Oleg Danilov,https://store.steampowered.com/app/2659900
12562,Skaramazuzu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-03,False,210,9.99,1637.0,1.9892908404083245,94,Hobbyist,Iphigames,"Bleeding Moon Studio,Iphigames",https://store.steampowered.com/app/1574780
12563,SkateCat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-14,False,15,9.99,107.0,0.0,0,Hobbyist,Nami Tentou,"SJ Games,DaleCoop Studio",https://store.steampowered.com/app/2708010
12564,SkateLab,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2024-06-07,True,718,16.99,10978.0,9.823624018670191,92,Indie,TheVan,TheVan,https://store.steampowered.com/app/2983940
12565,Skateboard Gravity,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024-01-30,False,149,9.99,686.0,0.9512394040590194,67,Indie,Gamesforgames,Gamesforgames,https://store.steampowered.com/app/2701450
12566,Skateboarding: Breakthrough Gaming Arcade,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-09-22,False,1,0.99,0.0,0.0,0,Hobbyist,Breakthrough Gaming LLC,Breakthrough Gaming LLC,https://store.steampowered.com/app/2851660
12567,Skel Dungeon: Heroes Must Die!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024-10-21,False,251,8.99,1905.0,2.0334067621782146,65,Indie,Buff Studio,Buff Studio,https://store.steampowered.com/app/2963830
12568,Skeletal Skism 2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2024-09-09,False,549,0.0,0.0,4.053269533247406,95,Hobbyist,MBE Games,CrazyLabs,https://store.steampowered.com/app/2915050
12569,Skelethrone: The Chronicles of Ericona,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-07,False,2864,14.99,33688.0,11.069437072354646,83,Indie,Valkyrie Initiative,70`Strike,https://store.steampowered.com/app/2139840
12570,Skelethrone: The Prey,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-03-14,False,43667,0.0,0.0,0.8852538427896061,0,Indie,Valkyrie Initiative,70`Strike,https://store.steampowered.com/app/2139870
12571,Skeleton Hell,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-07-25,False,9611,0.0,0.0,0.6520342989874194,0,Hobbyist,Triple Calavera,Triple Calavera,https://store.steampowered.com/app/3082170
12572,Skeleton Rebellion,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-03,False,62,4.99,178.0,1.3230166468110724,83,Hobbyist,Joe Renwick,Joe Renwick,https://store.steampowered.com/app/2724130
12573,Skeleton War,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,True,965,3.99,3226.0,3.012105253667833,98,Hobbyist,rabbitHead,rabbitHead,https://store.steampowered.com/app/2786160
12574,Skeletos Sword,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024-06-28,False,171,8.99,676.0,0.3425844026655893,60,Indie,Gamesforfarm,Gamesforfarm,https://store.steampowered.com/app/2999780
